id,date,store,item
37848,2018-02-18,1,43
37849,2018-02-19,1,43
37850,2018-02-20,1,43
37851,2018-02-21,1,43
37852,2018-02-22,1,43
37853,2018-02-23,1,43
37854,2018-02-24,1,43
37855,2018-02-25,1,43
37856,2018-02-26,1,43
37857,2018-02-27,1,43
37858,2018-02-28,1,43
37859,2018-03-01,1,43
37860,2018-03-02,1,43
37861,2018-03-03,1,43
37862,2018-03-04,1,43
37863,2018-03-05,1,43
37864,2018-03-06,1,43
37865,2018-03-07,1,43
37866,2018-03-08,1,43
37867,2018-03-09,1,43
37868,2018-03-10,1,43
37869,2018-03-11,1,43
37870,2018-03-12,1,43
37871,2018-03-13,1,43
37872,2018-03-14,1,43
37873,2018-03-15,1,43
37874,2018-03-16,1,43
37875,2018-03-17,1,43
37876,2018-03-18,1,43
37877,2018-03-19,1,43
37878,2018-03-20,1,43
37879,2018-03-21,1,43
37880,2018-03-22,1,43
37881,2018-03-23,1,43
37882,2018-03-24,1,43
37883,2018-03-25,1,43
37884,2018-03-26,1,43
37885,2018-03-27,1,43
37886,2018-03-28,1,43
37887,2018-03-29,1,43
37888,2018-03-30,1,43
37889,2018-03-31,1,43
37890,2018-01-01,2,43
37891,2018-01-02,2,43
37892,2018-01-03,2,43
37893,2018-01-04,2,43
37894,2018-01-05,2,43
37895,2018-01-06,2,43
37896,2018-01-07,2,43
37897,2018-01-08,2,43
37898,2018-01-09,2,43
37899,2018-01-10,2,43
37900,2018-01-11,2,43
37901,2018-01-12,2,43
37902,2018-01-13,2,43
37903,2018-01-14,2,43
37904,2018-01-15,2,43
37905,2018-01-16,2,43
37906,2018-01-17,2,43
37907,2018-01-18,2,43
37908,2018-01-19,2,43
37909,2018-01-20,2,43
37910,2018-01-21,2,43
37911,2018-01-22,2,43
37912,2018-01-23,2,43
37913,2018-01-24,2,43
37914,2018-01-25,2,43
37915,2018-01-26,2,43
37916,2018-01-27,2,43
37917,2018-01-28,2,43
37918,2018-01-29,2,43
37919,2018-01-30,2,43
37920,2018-01-31,2,43
37921,2018-02-01,2,43
37922,2018-02-02,2,43
37923,2018-02-03,2,43
37924,2018-02-04,2,43
37925,2018-02-05,2,43
37926,2018-02-06,2,43
37927,2018-02-07,2,43
37928,2018-02-08,2,43
37929,2018-02-09,2,43
37930,2018-02-10,2,43
37931,2018-02-11,2,43
37932,2018-02-12,2,43
37933,2018-02-13,2,43
37934,2018-02-14,2,43
37935,2018-02-15,2,43
37936,2018-02-16,2,43
37937,2018-02-17,2,43
37938,2018-02-18,2,43
37939,2018-02-19,2,43
37940,2018-02-20,2,43
37941,2018-02-21,2,43
37942,2018-02-22,2,43
37943,2018-02-23,2,43
37944,2018-02-24,2,43
37945,2018-02-25,2,43
37946,2018-02-26,2,43
37947,2018-02-27,2,43
37948,2018-02-28,2,43
37949,2018-03-01,2,43
37950,2018-03-02,2,43
37951,2018-03-03,2,43
37952,2018-03-04,2,43
37953,2018-03-05,2,43
37954,2018-03-06,2,43
37955,2018-03-07,2,43
37956,2018-03-08,2,43
37957,2018-03-09,2,43
37958,2018-03-10,2,43
37959,2018-03-11,2,43
37960,2018-03-12,2,43
37961,2018-03-13,2,43
37962,2018-03-14,2,43
37963,2018-03-15,2,43
37964,2018-03-16,2,43
37965,2018-03-17,2,43
37966,2018-03-18,2,43
37967,2018-03-19,2,43
37968,2018-03-20,2,43
37969,2018-03-21,2,43
37970,2018-03-22,2,43
37971,2018-03-23,2,43
37972,2018-03-24,2,43
37973,2018-03-25,2,43
37974,2018-03-26,2,43
37975,2018-03-27,2,43
37976,2018-03-28,2,43
37977,2018-03-29,2,43
37978,2018-03-30,2,43
37979,2018-03-31,2,43
37980,2018-01-01,3,43
37981,2018-01-02,3,43
37982,2018-01-03,3,43
37983,2018-01-04,3,43
37984,2018-01-05,3,43
37985,2018-01-06,3,43
37986,2018-01-07,3,43
37987,2018-01-08,3,43
37988,2018-01-09,3,43
37989,2018-01-10,3,43
37990,2018-01-11,3,43
37991,2018-01-12,3,43
37992,2018-01-13,3,43
37993,2018-01-14,3,43
37994,2018-01-15,3,43
37995,2018-01-16,3,43
37996,2018-01-17,3,43
37997,2018-01-18,3,43
37998,2018-01-19,3,43
37999,2018-01-20,3,43
38000,2018-01-21,3,43
38001,2018-01-22,3,43
38002,2018-01-23,3,43
38003,2018-01-24,3,43
38004,2018-01-25,3,43
38005,2018-01-26,3,43
38006,2018-01-27,3,43
38007,2018-01-28,3,43
38008,2018-01-29,3,43
38009,2018-01-30,3,43
38010,2018-01-31,3,43
38011,2018-02-01,3,43
38012,2018-02-02,3,43
38013,2018-02-03,3,43
38014,2018-02-04,3,43
38015,2018-02-05,3,43
38016,2018-02-06,3,43
38017,2018-02-07,3,43
38018,2018-02-08,3,43
38019,2018-02-09,3,43
38020,2018-02-10,3,43
38021,2018-02-11,3,43
38022,2018-02-12,3,43
38023,2018-02-13,3,43
38024,2018-02-14,3,43
38025,2018-02-15,3,43
38026,2018-02-16,3,43
38027,2018-02-17,3,43
38028,2018-02-18,3,43
38029,2018-02-19,3,43
38030,2018-02-20,3,43
38031,2018-02-21,3,43
38032,2018-02-22,3,43
38033,2018-02-23,3,43
38034,2018-02-24,3,43
38035,2018-02-25,3,43
38036,2018-02-26,3,43
38037,2018-02-27,3,43
38038,2018-02-28,3,43
38039,2018-03-01,3,43
38040,2018-03-02,3,43
38041,2018-03-03,3,43
38042,2018-03-04,3,43
38043,2018-03-05,3,43
38044,2018-03-06,3,43
38045,2018-03-07,3,43
38046,2018-03-08,3,43
38047,2018-03-09,3,43
38048,2018-03-10,3,43
38049,2018-03-11,3,43
38050,2018-03-12,3,43
38051,2018-03-13,3,43
38052,2018-03-14,3,43
38053,2018-03-15,3,43
38054,2018-03-16,3,43
38055,2018-03-17,3,43
38056,2018-03-18,3,43
38057,2018-03-19,3,43
38058,2018-03-20,3,43
38059,2018-03-21,3,43
38060,2018-03-22,3,43
38061,2018-03-23,3,43
38062,2018-03-24,3,43
38063,2018-03-25,3,43
38064,2018-03-26,3,43
38065,2018-03-27,3,43
38066,2018-03-28,3,43
38067,2018-03-29,3,43
38068,2018-03-30,3,43
38069,2018-03-31,3,43
38700,2018-01-01,1,44
38701,2018-01-02,1,44
38702,2018-01-03,1,44
38703,2018-01-04,1,44
38704,2018-01-05,1,44
38705,2018-01-06,1,44
38706,2018-01-07,1,44
38707,2018-01-08,1,44
38708,2018-01-09,1,44
38709,2018-01-10,1,44
38710,2018-01-11,1,44
38711,2018-01-12,1,44
38712,2018-01-13,1,44
38713,2018-01-14,1,44
38714,2018-01-15,1,44
38715,2018-01-16,1,44
38716,2018-01-17,1,44
38717,2018-01-18,1,44
38718,2018-01-19,1,44
38719,2018-01-20,1,44
38720,2018-01-21,1,44
38721,2018-01-22,1,44
38722,2018-01-23,1,44
38723,2018-01-24,1,44
38724,2018-01-25,1,44
38725,2018-01-26,1,44
38726,2018-01-27,1,44
38727,2018-01-28,1,44
38728,2018-01-29,1,44
38729,2018-01-30,1,44
38730,2018-01-31,1,44
38731,2018-02-01,1,44
38732,2018-02-02,1,44
38733,2018-02-03,1,44
38734,2018-02-04,1,44
38735,2018-02-05,1,44
38736,2018-02-06,1,44
38737,2018-02-07,1,44
38738,2018-02-08,1,44
38739,2018-02-09,1,44
38740,2018-02-10,1,44
38741,2018-02-11,1,44
38742,2018-02-12,1,44
38743,2018-02-13,1,44
38744,2018-02-14,1,44
38745,2018-02-15,1,44
38746,2018-02-16,1,44
38747,2018-02-17,1,44
38748,2018-02-18,1,44
38749,2018-02-19,1,44
38750,2018-02-20,1,44
38751,2018-02-21,1,44
38752,2018-02-22,1,44
38753,2018-02-23,1,44
38754,2018-02-24,1,44
38755,2018-02-25,1,44
38756,2018-02-26,1,44
38757,2018-02-27,1,44
38758,2018-02-28,1,44
38759,2018-03-01,1,44
38760,2018-03-02,1,44
38761,2018-03-03,1,44
38762,2018-03-04,1,44
38763,2018-03-05,1,44
38764,2018-03-06,1,44
38765,2018-03-07,1,44
38766,2018-03-08,1,44
38767,2018-03-09,1,44
38768,2018-03-10,1,44
38769,2018-03-11,1,44
38770,2018-03-12,1,44
38771,2018-03-13,1,44
38772,2018-03-14,1,44
38773,2018-03-15,1,44
38774,2018-03-16,1,44
38775,2018-03-17,1,44
38776,2018-03-18,1,44
38777,2018-03-19,1,44
38778,2018-03-20,1,44
38779,2018-03-21,1,44
38780,2018-03-22,1,44
38781,2018-03-23,1,44
38782,2018-03-24,1,44
38783,2018-03-25,1,44
38784,2018-03-26,1,44
38785,2018-03-27,1,44
38786,2018-03-28,1,44
38787,2018-03-29,1,44
38788,2018-03-30,1,44
38789,2018-03-31,1,44
38790,2018-01-01,2,44
38791,2018-01-02,2,44
38792,2018-01-03,2,44
38793,2018-01-04,2,44
38794,2018-01-05,2,44
38795,2018-01-06,2,44
38796,2018-01-07,2,44
38797,2018-01-08,2,44
38798,2018-01-09,2,44
38799,2018-01-10,2,44
38800,2018-01-11,2,44
38801,2018-01-12,2,44
38802,2018-01-13,2,44
38803,2018-01-14,2,44
38804,2018-01-15,2,44
38805,2018-01-16,2,44
38806,2018-01-17,2,44
38807,2018-01-18,2,44
38808,2018-01-19,2,44
38809,2018-01-20,2,44
38810,2018-01-21,2,44
38811,2018-01-22,2,44
38812,2018-01-23,2,44
38813,2018-01-24,2,44
38814,2018-01-25,2,44
38815,2018-01-26,2,44
38816,2018-01-27,2,44
38817,2018-01-28,2,44
38818,2018-01-29,2,44
38819,2018-01-30,2,44
38820,2018-01-31,2,44
38821,2018-02-01,2,44
38822,2018-02-02,2,44
38823,2018-02-03,2,44
38824,2018-02-04,2,44
38825,2018-02-05,2,44
38826,2018-02-06,2,44
38827,2018-02-07,2,44
38828,2018-02-08,2,44
38829,2018-02-09,2,44
38830,2018-02-10,2,44
38831,2018-02-11,2,44
38832,2018-02-12,2,44
38833,2018-02-13,2,44
38834,2018-02-14,2,44
38835,2018-02-15,2,44
38836,2018-02-16,2,44
38837,2018-02-17,2,44
38838,2018-02-18,2,44
38839,2018-02-19,2,44
38840,2018-02-20,2,44
38841,2018-02-21,2,44
38842,2018-02-22,2,44
38843,2018-02-23,2,44
38844,2018-02-24,2,44
38845,2018-02-25,2,44
38846,2018-02-26,2,44
38847,2018-02-27,2,44
38848,2018-02-28,2,44
38849,2018-03-01,2,44
38850,2018-03-02,2,44
38851,2018-03-03,2,44
38852,2018-03-04,2,44
38853,2018-03-05,2,44
38854,2018-03-06,2,44
38855,2018-03-07,2,44
38856,2018-03-08,2,44
38857,2018-03-09,2,44
38858,2018-03-10,2,44
38859,2018-03-11,2,44
38860,2018-03-12,2,44
38861,2018-03-13,2,44
38862,2018-03-14,2,44
38863,2018-03-15,2,44
38864,2018-03-16,2,44
38865,2018-03-17,2,44
38866,2018-03-18,2,44
38867,2018-03-19,2,44
38868,2018-03-20,2,44
38869,2018-03-21,2,44
38870,2018-03-22,2,44
38871,2018-03-23,2,44
38872,2018-03-24,2,44
38873,2018-03-25,2,44
38874,2018-03-26,2,44
38875,2018-03-27,2,44
38876,2018-03-28,2,44
38877,2018-03-29,2,44
38878,2018-03-30,2,44
38879,2018-03-31,2,44
38880,2018-01-01,3,44
38881,2018-01-02,3,44
38882,2018-01-03,3,44
38883,2018-01-04,3,44
38884,2018-01-05,3,44
38885,2018-01-06,3,44
38886,2018-01-07,3,44
38887,2018-01-08,3,44
38888,2018-01-09,3,44
38889,2018-01-10,3,44
38890,2018-01-11,3,44
38891,2018-01-12,3,44
38892,2018-01-13,3,44
38893,2018-01-14,3,44
38894,2018-01-15,3,44
38895,2018-01-16,3,44
38896,2018-01-17,3,44
38897,2018-01-18,3,44
38898,2018-01-19,3,44
38899,2018-01-20,3,44
38900,2018-01-21,3,44
38901,2018-01-22,3,44
38902,2018-01-23,3,44
38903,2018-01-24,3,44
38904,2018-01-25,3,44
38905,2018-01-26,3,44
38906,2018-01-27,3,44
38907,2018-01-28,3,44
38908,2018-01-29,3,44
38909,2018-01-30,3,44
38910,2018-01-31,3,44
38911,2018-02-01,3,44
38912,2018-02-02,3,44
38913,2018-02-03,3,44
38914,2018-02-04,3,44
38915,2018-02-05,3,44
38916,2018-02-06,3,44
38917,2018-02-07,3,44
38918,2018-02-08,3,44
38919,2018-02-09,3,44
38920,2018-02-10,3,44
38921,2018-02-11,3,44
38922,2018-02-12,3,44
38923,2018-02-13,3,44
38924,2018-02-14,3,44
38925,2018-02-15,3,44
38926,2018-02-16,3,44
38927,2018-02-17,3,44
38928,2018-02-18,3,44
38929,2018-02-19,3,44
38930,2018-02-20,3,44
38931,2018-02-21,3,44
38932,2018-02-22,3,44
38933,2018-02-23,3,44
38934,2018-02-24,3,44
38935,2018-02-25,3,44
38936,2018-02-26,3,44
38937,2018-02-27,3,44
38938,2018-02-28,3,44
38939,2018-03-01,3,44
38940,2018-03-02,3,44
38941,2018-03-03,3,44
38942,2018-03-04,3,44
38943,2018-03-05,3,44
38944,2018-03-06,3,44
38945,2018-03-07,3,44
38946,2018-03-08,3,44
38947,2018-03-09,3,44
38948,2018-03-10,3,44
38949,2018-03-11,3,44
38950,2018-03-12,3,44
38951,2018-03-13,3,44
38952,2018-03-14,3,44
38953,2018-03-15,3,44
38954,2018-03-16,3,44
38955,2018-03-17,3,44
38956,2018-03-18,3,44
38957,2018-03-19,3,44
38958,2018-03-20,3,44
38959,2018-03-21,3,44
38960,2018-03-22,3,44
38961,2018-03-23,3,44
38962,2018-03-24,3,44
38963,2018-03-25,3,44
38964,2018-03-26,3,44
38965,2018-03-27,3,44
38966,2018-03-28,3,44
38967,2018-03-29,3,44
38968,2018-03-30,3,44
38969,2018-03-31,3,44
39600,2018-01-01,1,45
39601,2018-01-02,1,45
39602,2018-01-03,1,45
39603,2018-01-04,1,45
39604,2018-01-05,1,45
39605,2018-01-06,1,45
39606,2018-01-07,1,45
39607,2018-01-08,1,45
39608,2018-01-09,1,45
39609,2018-01-10,1,45
39610,2018-01-11,1,45
39611,2018-01-12,1,45
39612,2018-01-13,1,45
39613,2018-01-14,1,45
39614,2018-01-15,1,45
39615,2018-01-16,1,45
39616,2018-01-17,1,45
39617,2018-01-18,1,45
39618,2018-01-19,1,45
39619,2018-01-20,1,45
39620,2018-01-21,1,45
39621,2018-01-22,1,45
39622,2018-01-23,1,45
39623,2018-01-24,1,45
39624,2018-01-25,1,45
39625,2018-01-26,1,45
39626,2018-01-27,1,45
39627,2018-01-28,1,45
39628,2018-01-29,1,45
39629,2018-01-30,1,45
39630,2018-01-31,1,45
39631,2018-02-01,1,45
39632,2018-02-02,1,45
39633,2018-02-03,1,45
39634,2018-02-04,1,45
39635,2018-02-05,1,45
39636,2018-02-06,1,45
39637,2018-02-07,1,45
39638,2018-02-08,1,45
39639,2018-02-09,1,45
39640,2018-02-10,1,45
39641,2018-02-11,1,45
39642,2018-02-12,1,45
39643,2018-02-13,1,45
39644,2018-02-14,1,45
39645,2018-02-15,1,45
39646,2018-02-16,1,45
39647,2018-02-17,1,45
39648,2018-02-18,1,45
39649,2018-02-19,1,45
39650,2018-02-20,1,45
39651,2018-02-21,1,45
39652,2018-02-22,1,45
39653,2018-02-23,1,45
39654,2018-02-24,1,45
39655,2018-02-25,1,45
39656,2018-02-26,1,45
39657,2018-02-27,1,45
39658,2018-02-28,1,45
39659,2018-03-01,1,45
39660,2018-03-02,1,45
39661,2018-03-03,1,45
39662,2018-03-04,1,45
39663,2018-03-05,1,45
39664,2018-03-06,1,45
39665,2018-03-07,1,45
39666,2018-03-08,1,45
39667,2018-03-09,1,45
39668,2018-03-10,1,45
39669,2018-03-11,1,45
39670,2018-03-12,1,45
39671,2018-03-13,1,45
39672,2018-03-14,1,45
39673,2018-03-15,1,45
39674,2018-03-16,1,45
39675,2018-03-17,1,45
39676,2018-03-18,1,45
39677,2018-03-19,1,45
39678,2018-03-20,1,45
39679,2018-03-21,1,45
39680,2018-03-22,1,45
39681,2018-03-23,1,45
39682,2018-03-24,1,45
39683,2018-03-25,1,45
39684,2018-03-26,1,45
39685,2018-03-27,1,45
39686,2018-03-28,1,45
39687,2018-03-29,1,45
39688,2018-03-30,1,45
39689,2018-03-31,1,45
39690,2018-01-01,2,45
39691,2018-01-02,2,45
39692,2018-01-03,2,45
39693,2018-01-04,2,45
39694,2018-01-05,2,45
39695,2018-01-06,2,45
39696,2018-01-07,2,45
39697,2018-01-08,2,45
39698,2018-01-09,2,45
39699,2018-01-10,2,45
39700,2018-01-11,2,45
39701,2018-01-12,2,45
39702,2018-01-13,2,45
39703,2018-01-14,2,45
39704,2018-01-15,2,45
39705,2018-01-16,2,45
39706,2018-01-17,2,45
39707,2018-01-18,2,45
39708,2018-01-19,2,45
39709,2018-01-20,2,45
39710,2018-01-21,2,45
39711,2018-01-22,2,45
39712,2018-01-23,2,45
39713,2018-01-24,2,45
39714,2018-01-25,2,45
39715,2018-01-26,2,45
39716,2018-01-27,2,45
39717,2018-01-28,2,45
39718,2018-01-29,2,45
39719,2018-01-30,2,45
39720,2018-01-31,2,45
39721,2018-02-01,2,45
39722,2018-02-02,2,45
39723,2018-02-03,2,45
39724,2018-02-04,2,45
39725,2018-02-05,2,45
39726,2018-02-06,2,45
39727,2018-02-07,2,45
39728,2018-02-08,2,45
39729,2018-02-09,2,45
39730,2018-02-10,2,45
39731,2018-02-11,2,45
39732,2018-02-12,2,45
39733,2018-02-13,2,45
39734,2018-02-14,2,45
39735,2018-02-15,2,45
39736,2018-02-16,2,45
39737,2018-02-17,2,45
39738,2018-02-18,2,45
39739,2018-02-19,2,45
39740,2018-02-20,2,45
39741,2018-02-21,2,45
39742,2018-02-22,2,45
39743,2018-02-23,2,45
39744,2018-02-24,2,45
39745,2018-02-25,2,45
39746,2018-02-26,2,45
39747,2018-02-27,2,45
39748,2018-02-28,2,45
39749,2018-03-01,2,45
39750,2018-03-02,2,45
39751,2018-03-03,2,45
39752,2018-03-04,2,45
39753,2018-03-05,2,45
39754,2018-03-06,2,45
39755,2018-03-07,2,45
39756,2018-03-08,2,45
39757,2018-03-09,2,45
39758,2018-03-10,2,45
39759,2018-03-11,2,45
39760,2018-03-12,2,45
39761,2018-03-13,2,45
39762,2018-03-14,2,45
39763,2018-03-15,2,45
39764,2018-03-16,2,45
39765,2018-03-17,2,45
39766,2018-03-18,2,45
39767,2018-03-19,2,45
39768,2018-03-20,2,45
39769,2018-03-21,2,45
39770,2018-03-22,2,45
39771,2018-03-23,2,45
39772,2018-03-24,2,45
39773,2018-03-25,2,45
39774,2018-03-26,2,45
39775,2018-03-27,2,45
39776,2018-03-28,2,45
39777,2018-03-29,2,45
39778,2018-03-30,2,45
39779,2018-03-31,2,45
39780,2018-01-01,3,45
39781,2018-01-02,3,45
39782,2018-01-03,3,45
39783,2018-01-04,3,45
39784,2018-01-05,3,45
39785,2018-01-06,3,45
39786,2018-01-07,3,45
39787,2018-01-08,3,45
39788,2018-01-09,3,45
39789,2018-01-10,3,45
39790,2018-01-11,3,45
39791,2018-01-12,3,45
39792,2018-01-13,3,45
39793,2018-01-14,3,45
39794,2018-01-15,3,45
39795,2018-01-16,3,45
39796,2018-01-17,3,45
39797,2018-01-18,3,45
39798,2018-01-19,3,45
39799,2018-01-20,3,45
39800,2018-01-21,3,45
39801,2018-01-22,3,45
39802,2018-01-23,3,45
39803,2018-01-24,3,45
39804,2018-01-25,3,45
39805,2018-01-26,3,45
39806,2018-01-27,3,45
39807,2018-01-28,3,45
39808,2018-01-29,3,45
39809,2018-01-30,3,45
39810,2018-01-31,3,45
39811,2018-02-01,3,45
39812,2018-02-02,3,45
39813,2018-02-03,3,45
39814,2018-02-04,3,45
39815,2018-02-05,3,45
39816,2018-02-06,3,45
39817,2018-02-07,3,45
39818,2018-02-08,3,45
39819,2018-02-09,3,45
39820,2018-02-10,3,45
39821,2018-02-11,3,45
39822,2018-02-12,3,45
39823,2018-02-13,3,45
39824,2018-02-14,3,45
39825,2018-02-15,3,45
39826,2018-02-16,3,45
39827,2018-02-17,3,45
39828,2018-02-18,3,45
39829,2018-02-19,3,45
39830,2018-02-20,3,45
39831,2018-02-21,3,45
39832,2018-02-22,3,45
39833,2018-02-23,3,45
39834,2018-02-24,3,45
39835,2018-02-25,3,45
39836,2018-02-26,3,45
39837,2018-02-27,3,45
39838,2018-02-28,3,45
39839,2018-03-01,3,45
39840,2018-03-02,3,45
39841,2018-03-03,3,45
39842,2018-03-04,3,45
39843,2018-03-05,3,45
39844,2018-03-06,3,45
39845,2018-03-07,3,45
39846,2018-03-08,3,45
39847,2018-03-09,3,45
39848,2018-03-10,3,45
39849,2018-03-11,3,45
39850,2018-03-12,3,45
39851,2018-03-13,3,45
39852,2018-03-14,3,45
39853,2018-03-15,3,45
39854,2018-03-16,3,45
39855,2018-03-17,3,45
39856,2018-03-18,3,45
39857,2018-03-19,3,45
39858,2018-03-20,3,45
39859,2018-03-21,3,45
39860,2018-03-22,3,45
39861,2018-03-23,3,45
39862,2018-03-24,3,45
39863,2018-03-25,3,45
39864,2018-03-26,3,45
39865,2018-03-27,3,45
39866,2018-03-28,3,45
39867,2018-03-29,3,45
39868,2018-03-30,3,45
39869,2018-03-31,3,45
40500,2018-01-01,1,46
40501,2018-01-02,1,46
40502,2018-01-03,1,46
40503,2018-01-04,1,46
40504,2018-01-05,1,46
40505,2018-01-06,1,46
40506,2018-01-07,1,46
40507,2018-01-08,1,46
40508,2018-01-09,1,46
40509,2018-01-10,1,46
40510,2018-01-11,1,46
40511,2018-01-12,1,46
40512,2018-01-13,1,46
40513,2018-01-14,1,46
40514,2018-01-15,1,46
40515,2018-01-16,1,46
40516,2018-01-17,1,46
40517,2018-01-18,1,46
40518,2018-01-19,1,46
40519,2018-01-20,1,46
40520,2018-01-21,1,46
40521,2018-01-22,1,46
40522,2018-01-23,1,46
40523,2018-01-24,1,46
40524,2018-01-25,1,46
40525,2018-01-26,1,46
40526,2018-01-27,1,46
40527,2018-01-28,1,46
40528,2018-01-29,1,46
40529,2018-01-30,1,46
40530,2018-01-31,1,46
40531,2018-02-01,1,46
40532,2018-02-02,1,46
40533,2018-02-03,1,46
40534,2018-02-04,1,46
40535,2018-02-05,1,46
40536,2018-02-06,1,46
40537,2018-02-07,1,46
40538,2018-02-08,1,46
40539,2018-02-09,1,46
40540,2018-02-10,1,46
40541,2018-02-11,1,46
40542,2018-02-12,1,46
40543,2018-02-13,1,46
40544,2018-02-14,1,46
40545,2018-02-15,1,46
40546,2018-02-16,1,46
40547,2018-02-17,1,46
40548,2018-02-18,1,46
40549,2018-02-19,1,46
40550,2018-02-20,1,46
40551,2018-02-21,1,46
40552,2018-02-22,1,46
40553,2018-02-23,1,46
40554,2018-02-24,1,46
40555,2018-02-25,1,46
40556,2018-02-26,1,46
40557,2018-02-27,1,46
40558,2018-02-28,1,46
40559,2018-03-01,1,46
40560,2018-03-02,1,46
40561,2018-03-03,1,46
40562,2018-03-04,1,46
40563,2018-03-05,1,46
40564,2018-03-06,1,46
40565,2018-03-07,1,46
40566,2018-03-08,1,46
40567,2018-03-09,1,46
40568,2018-03-10,1,46
40569,2018-03-11,1,46
40570,2018-03-12,1,46
40571,2018-03-13,1,46
40572,2018-03-14,1,46
40573,2018-03-15,1,46
40574,2018-03-16,1,46
40575,2018-03-17,1,46
40576,2018-03-18,1,46
40577,2018-03-19,1,46
40578,2018-03-20,1,46
40579,2018-03-21,1,46
40580,2018-03-22,1,46
40581,2018-03-23,1,46
40582,2018-03-24,1,46
40583,2018-03-25,1,46
40584,2018-03-26,1,46
40585,2018-03-27,1,46
40586,2018-03-28,1,46
40587,2018-03-29,1,46
40588,2018-03-30,1,46
40589,2018-03-31,1,46
40590,2018-01-01,2,46
40591,2018-01-02,2,46
40592,2018-01-03,2,46
40593,2018-01-04,2,46
40594,2018-01-05,2,46
40595,2018-01-06,2,46
40596,2018-01-07,2,46
40597,2018-01-08,2,46
40598,2018-01-09,2,46
40599,2018-01-10,2,46
40600,2018-01-11,2,46
40601,2018-01-12,2,46
40602,2018-01-13,2,46
40603,2018-01-14,2,46
40604,2018-01-15,2,46
40605,2018-01-16,2,46
40606,2018-01-17,2,46
40607,2018-01-18,2,46
40608,2018-01-19,2,46
40609,2018-01-20,2,46
40610,2018-01-21,2,46
40611,2018-01-22,2,46
40612,2018-01-23,2,46
40613,2018-01-24,2,46
40614,2018-01-25,2,46
40615,2018-01-26,2,46
40616,2018-01-27,2,46
40617,2018-01-28,2,46
40618,2018-01-29,2,46
40619,2018-01-30,2,46
40620,2018-01-31,2,46
40621,2018-02-01,2,46
40622,2018-02-02,2,46
40623,2018-02-03,2,46
40624,2018-02-04,2,46
40625,2018-02-05,2,46
40626,2018-02-06,2,46
40627,2018-02-07,2,46
40628,2018-02-08,2,46
40629,2018-02-09,2,46
40630,2018-02-10,2,46
40631,2018-02-11,2,46
40632,2018-02-12,2,46
40633,2018-02-13,2,46
40634,2018-02-14,2,46
40635,2018-02-15,2,46
40636,2018-02-16,2,46
40637,2018-02-17,2,46
40638,2018-02-18,2,46
40639,2018-02-19,2,46
40640,2018-02-20,2,46
40641,2018-02-21,2,46
40642,2018-02-22,2,46
40643,2018-02-23,2,46
40644,2018-02-24,2,46
40645,2018-02-25,2,46
40646,2018-02-26,2,46
40647,2018-02-27,2,46
40648,2018-02-28,2,46
40649,2018-03-01,2,46
40650,2018-03-02,2,46
40651,2018-03-03,2,46
40652,2018-03-04,2,46
40653,2018-03-05,2,46
40654,2018-03-06,2,46
40655,2018-03-07,2,46
40656,2018-03-08,2,46
40657,2018-03-09,2,46
40658,2018-03-10,2,46
40659,2018-03-11,2,46
40660,2018-03-12,2,46
40661,2018-03-13,2,46
40662,2018-03-14,2,46
40663,2018-03-15,2,46
40664,2018-03-16,2,46
40665,2018-03-17,2,46
40666,2018-03-18,2,46
40667,2018-03-19,2,46
40668,2018-03-20,2,46
40669,2018-03-21,2,46
40670,2018-03-22,2,46
40671,2018-03-23,2,46
40672,2018-03-24,2,46
40673,2018-03-25,2,46
40674,2018-03-26,2,46
40675,2018-03-27,2,46
40676,2018-03-28,2,46
40677,2018-03-29,2,46
40678,2018-03-30,2,46
40679,2018-03-31,2,46
40680,2018-01-01,3,46
40681,2018-01-02,3,46
40682,2018-01-03,3,46
40683,2018-01-04,3,46
40684,2018-01-05,3,46
40685,2018-01-06,3,46
40686,2018-01-07,3,46
40687,2018-01-08,3,46
40688,2018-01-09,3,46
40689,2018-01-10,3,46
40690,2018-01-11,3,46
40691,2018-01-12,3,46
40692,2018-01-13,3,46
40693,2018-01-14,3,46
40694,2018-01-15,3,46
40695,2018-01-16,3,46
40696,2018-01-17,3,46
40697,2018-01-18,3,46
40698,2018-01-19,3,46
40699,2018-01-20,3,46
40700,2018-01-21,3,46
40701,2018-01-22,3,46
40702,2018-01-23,3,46
40703,2018-01-24,3,46
40704,2018-01-25,3,46
40705,2018-01-26,3,46
40706,2018-01-27,3,46
40707,2018-01-28,3,46
40708,2018-01-29,3,46
40709,2018-01-30,3,46
40710,2018-01-31,3,46
40711,2018-02-01,3,46
40712,2018-02-02,3,46
40713,2018-02-03,3,46
40714,2018-02-04,3,46
40715,2018-02-05,3,46
40716,2018-02-06,3,46
40717,2018-02-07,3,46
40718,2018-02-08,3,46
40719,2018-02-09,3,46
40720,2018-02-10,3,46
40721,2018-02-11,3,46
40722,2018-02-12,3,46
40723,2018-02-13,3,46
40724,2018-02-14,3,46
40725,2018-02-15,3,46
40726,2018-02-16,3,46
40727,2018-02-17,3,46
40728,2018-02-18,3,46
40729,2018-02-19,3,46
40730,2018-02-20,3,46
40731,2018-02-21,3,46
40732,2018-02-22,3,46
40733,2018-02-23,3,46
40734,2018-02-24,3,46
40735,2018-02-25,3,46
40736,2018-02-26,3,46
