id,date,store,item,sales
808,9/26/2025,1,1,31
6051,2/6/2025,1,6,16
53362,9/20/2025,1,49,27
46953,2/28/2026,1,43,27
15223,3/25/2026,1,14,17
24373,4/19/2024,1,23,84
46070,9/29/2023,1,43,17
28165,9/8/2025,1,26,42
2502,5/18/2024,1,3,28
38531,2/2/2024,1,36,41
29765,1/27/2024,1,28,47
33348,11/20/2024,1,31,54
49378,10/22/2023,1,46,23
8426,8/10/2025,1,8,14
17437,4/18/2026,1,16,22
52293,10/16/2025,1,48,48
16952,12/19/2024,1,16,32
40563,8/28/2023,1,38,16
38932,3/9/2025,1,36,52
3404,11/7/2023,1,4,34
35030,6/30/2026,1,32,40
15948,3/20/2025,1,15,29
25110,4/26/2026,1,23,73
2933,7/23/2025,1,3,22
3346,9/10/2023,1,4,32
39479,9/8/2023,1,37,27
2175,6/25/2026,1,2,10
15482,12/10/2023,1,15,26
26158,3/10/2026,1,24,30
47823,7/18/2025,1,44,9
31402,7/22/2025,1,29,51
34800,11/12/2025,1,32,56
22356,10/9/2024,1,21,68
14866,4/2/2025,1,14,10
48963,9/1/2025,1,45,24
16102,8/21/2025,1,15,17
20953,12/6/2023,1,20,70
37165,5/6/2026,1,34,25
23352,7/2/2024,1,22,61
20027,5/23/2024,1,19,75
41429,1/10/2026,1,38,58
39060,7/15/2025,1,36,32
21427,3/24/2025,1,20,116
4496,11/4/2023,1,5,36
38585,3/27/2024,1,36,39
19057,9/25/2024,1,18,50
26582,5/8/2024,1,25,38
42492,12/9/2025,1,39,41
25558,7/18/2024,1,24,48
22754,11/11/2025,1,21,59
21403,2/28/2025,1,20,81
38910,2/15/2025,1,36,65
50394,8/4/2023,1,47,23
15786,10/9/2024,1,15,26
35079,8/19/2023,1,33,39
10097,3/9/2024,1,10,13
41593,6/23/2026,1,38,47
45265,7/15/2024,1,42,14
33310,10/13/2024,1,31,47
34866,1/17/2026,1,32,70
32151,8/10/2024,1,30,64
23984,3/26/2026,1,22,50
7633,6/8/2026,1,7,13
32759,4/10/2026,1,30,74
44009,2/5/2024,1,41,27
17421,4/2/2026,1,16,31
18425,1/1/2026,1,17,52
47200,11/3/2023,1,44,29
31857,10/21/2023,1,30,71
18004,11/6/2024,1,17,31
18075,1/16/2025,1,17,34
23506,12/3/2024,1,22,96
4487,10/26/2023,1,5,27
25842,4/28/2025,1,24,33
5166,9/4/2025,1,5,17
2618,9/11/2024,1,3,28
45236,6/16/2024,1,42,31
26322,8/22/2023,1,25,31
41062,1/8/2025,1,38,45
36369,3/1/2024,1,34,98
5035,4/26/2025,1,5,35
42010,8/14/2024,1,39,25
5729,3/21/2024,1,6,22
40211,9/9/2025,1,37,35
28917,9/30/2024,1,27,43
14016,12/3/2025,1,13,43
42255,4/16/2025,1,39,39
26583,5/9/2024,1,25,43
32737,3/19/2026,1,30,78
5271,12/18/2025,1,5,32
8476,9/29/2025,1,8,11
20903,10/17/2023,1,20,108
39140,10/3/2025,1,36,35
39472,9/1/2023,1,37,26
14040,12/27/2025,1,13,50
41286,8/20/2025,1,38,26
42281,5/12/2025,1,39,24
36024,3/21/2026,1,33,76
8222,1/18/2025,1,8,14
28274,12/26/2025,1,26,47
9732,3/9/2026,1,9,24
44077,4/13/2024,1,41,17
12188,12/1/2023,1,12,10
25321,11/24/2023,1,24,62
25407,2/18/2024,1,24,104
23876,12/8/2025,1,22,79
45374,11/1/2024,1,42,29
9996,11/29/2023,1,10,24
53050,11/12/2024,1,49,47
11659,6/19/2025,1,11,15
40188,8/17/2025,1,37,27
49902,3/29/2025,1,46,57
18427,1/3/2026,1,17,55
42387,8/26/2025,1,39,36
32938,10/7/2023,1,31,43
1713,3/20/2025,1,2,30
29754,1/16/2024,1,28,44
30416,11/8/2025,1,28,48
2220,8/10/2023,1,3,21
20871,9/15/2023,1,20,41
41421,1/2/2026,1,38,55
2563,7/18/2024,1,3,20
31388,7/8/2025,1,29,57
21065,3/27/2024,1,20,77
20921,11/4/2023,1,20,89
54596,2/6/2026,1,50,67
7070,11/22/2024,1,7,32
2290,10/19/2023,1,3,28
4531,12/9/2023,1,5,29
25684,11/21/2024,1,24,34
36168,8/13/2023,1,34,66
24070,6/20/2026,1,22,61
23908,1/9/2026,1,22,63
14536,5/7/2024,1,14,32
18685,9/19/2023,1,18,60
44878,6/23/2026,1,41,30
1428,6/8/2024,1,2,27
53196,4/7/2025,1,49,38
50070,9/13/2025,1,46,35
7184,3/16/2025,1,7,33
43114,8/23/2024,1,40,29
37215,6/25/2026,1,34,24
49951,5/17/2025,1,46,48
35501,10/14/2024,1,33,65
20935,11/18/2023,1,20,97
33617,8/16/2025,1,31,39
54494,10/27/2025,1,50,38
53750,10/14/2023,1,50,60
46851,11/18/2025,1,43,34
15432,10/21/2023,1,15,26
29845,4/16/2024,1,28,27
4233,2/13/2026,1,4,16
28283,1/4/2026,1,26,60
25239,9/3/2023,1,24,53
6334,11/16/2025,1,6,22
14917,5/23/2025,1,14,18
38842,12/9/2024,1,36,44
722,7/2/2025,1,1,16
32733,3/15/2026,1,30,97
18843,2/24/2024,1,18,63
2326,11/24/2023,1,3,28
33399,1/10/2025,1,31,67
35397,7/2/2024,1,33,61
562,1/23/2025,1,1,26
16006,5/17/2025,1,15,26
44301,11/23/2024,1,41,26
36843,6/18/2025,1,34,22
33936,7/1/2026,1,31,49
1278,1/10/2024,1,2,32
10750,12/22/2025,1,10,26
1512,8/31/2024,1,2,14
49333,9/7/2023,1,46,30
20138,9/11/2024,1,19,46
21114,5/15/2024,1,20,64
10208,6/28/2024,1,10,8
17789,4/5/2024,1,17,34
10231,7/21/2024,1,10,9
20478,8/17/2025,1,19,50
12935,12/17/2025,1,12,20
31290,4/1/2025,1,29,87
18805,1/17/2024,1,18,51
40627,10/31/2023,1,38,41
52526,6/6/2026,1,48,49
42973,4/4/2024,1,40,30
44936,8/21/2023,1,42,15
4132,11/4/2025,1,4,22
12043,7/8/2026,1,11,13
8575,1/6/2026,1,8,27
21333,12/20/2024,1,20,105
11792,10/30/2025,1,11,18
9624,11/21/2025,1,9,22
53916,3/28/2024,1,50,43
36201,9/15/2023,1,34,45
47518,9/16/2024,1,44,14
39417,7/7/2026,1,36,34
2359,12/27/2023,1,3,31
5714,3/6/2024,1,6,42
32462,6/17/2025,1,30,49
41561,5/22/2026,1,38,40
45043,12/6/2023,1,42,42
50637,4/3/2024,1,47,67
48864,5/25/2025,1,45,18
37032,12/24/2025,1,34,36
11200,3/17/2024,1,11,10
27061,8/30/2025,1,25,34
50744,7/19/2024,1,47,25
5438,6/3/2026,1,5,27
20702,3/29/2026,1,19,71
34078,11/21/2023,1,32,59
6246,8/20/2025,1,6,17
42707,7/13/2023,1,40,34
21797,3/29/2026,1,20,98
13002,2/22/2026,1,12,31
1335,3/7/2024,1,2,34
36549,8/28/2024,1,34,14
43377,5/13/2025,1,40,34
2493,5/9/2024,1,3,25
43821,8/1/2023,1,41,32
15489,12/17/2023,1,15,31
17064,4/10/2025,1,16,27
49306,8/11/2023,1,46,24
30124,1/20/2025,1,28,56
47132,8/27/2023,1,44,23
31128,10/21/2024,1,29,44
9538,8/27/2025,1,9,14
33187,6/12/2024,1,31,66
53662,7/18/2023,1,50,21
10123,4/4/2024,1,10,11
37993,8/12/2025,1,35,31
54230,2/5/2025,1,50,49
41226,6/21/2025,1,38,48
37098,2/28/2026,1,34,43
36910,8/24/2025,1,34,24
39305,3/17/2026,1,36,54
38838,12/5/2024,1,36,50
29458,3/25/2026,1,27,44
3845,1/21/2025,1,4,21
41649,8/19/2023,1,39,29
23587,2/22/2025,1,22,74
1022,4/28/2026,1,1,21
50237,2/27/2026,1,46,56
24383,4/29/2024,1,23,47
690,5/31/2025,1,1,20
33453,3/5/2025,1,31,86
4248,2/28/2026,1,4,23
21266,10/14/2024,1,20,92
40444,4/30/2026,1,37,34
7494,1/20/2026,1,7,22
24384,4/30/2024,1,23,50
28938,10/21/2024,1,27,42
4316,5/7/2026,1,4,21
37143,4/14/2026,1,34,32
32601,11/3/2025,1,30,87
5622,12/5/2023,1,6,28
8988,2/24/2024,1,9,25
54562,1/3/2026,1,50,65
5402,4/28/2026,1,5,27
48909,7/9/2025,1,45,23
11744,9/12/2025,1,11,13
39679,3/26/2024,1,37,62
5876,8/15/2024,1,6,12
21326,12/13/2024,1,20,62
46706,6/26/2025,1,43,17
4863,11/5/2024,1,5,22
7356,9/4/2025,1,7,10
13530,8/4/2024,1,13,15
54578,1/19/2026,1,50,51
48128,5/19/2026,1,44,24
40226,9/24/2025,1,37,38
1575,11/2/2024,1,2,26
48315,11/23/2023,1,45,13
10414,1/20/2025,1,10,35
14413,1/5/2024,1,14,30
2127,5/8/2026,1,2,18
18071,1/12/2025,1,17,33
4112,10/15/2025,1,4,29
10228,7/18/2024,1,10,11
30891,2/27/2024,1,29,55
12112,9/16/2023,1,12,14
44957,9/11/2023,1,42,17
21946,8/26/2023,1,21,32
15892,1/23/2025,1,15,31
49680,8/19/2024,1,46,22
42912,2/3/2024,1,40,56
22605,6/15/2025,1,21,51
26842,1/23/2025,1,25,58
34481,12/28/2024,1,32,90
14295,9/9/2023,1,14,21
16528,10/22/2023,1,16,28
43624,1/15/2026,1,40,54
36761,3/28/2025,1,34,44
8607,2/7/2026,1,8,19
45133,3/5/2024,1,42,32
47674,2/19/2025,1,44,24
12686,4/12/2025,1,12,26
13715,2/5/2025,1,13,38
43231,12/18/2024,1,40,36
30118,1/14/2025,1,28,39
27646,4/7/2024,1,26,58
25602,8/31/2024,1,24,41
45322,9/10/2024,1,42,17
41605,7/5/2026,1,38,47
19816,10/25/2023,1,19,62
17003,2/8/2025,1,16,20
50215,2/5/2026,1,46,59
36050,4/16/2026,1,33,85
43258,1/14/2025,1,40,42
17507,6/27/2026,1,16,14
24363,4/9/2024,1,23,85
41098,2/13/2025,1,38,43
24850,8/9/2025,1,23,34
41592,6/22/2026,1,38,42
30210,4/16/2025,1,28,40
48431,3/18/2024,1,45,35
31043,7/28/2024,1,29,25
36174,8/19/2023,1,34,55
16295,3/2/2026,1,15,32
24781,6/1/2025,1,23,68
12236,1/18/2024,1,12,21
15205,3/7/2026,1,14,24
15218,3/20/2026,1,14,26
10915,6/5/2026,1,10,11
2517,6/2/2024,1,3,42
17658,11/26/2023,1,17,24
52270,9/23/2025,1,48,23
17871,6/26/2024,1,17,19
42888,1/10/2024,1,40,58
25949,8/13/2025,1,24,17
33981,8/16/2023,1,32,36
400,8/14/2024,1,1,21
12961,1/12/2026,1,12,33
33228,7/23/2024,1,31,39
54194,12/31/2024,1,50,45
8290,3/27/2025,1,8,12
27321,5/17/2026,1,25,42
50743,7/18/2024,1,47,26
26908,3/30/2025,1,25,43
25780,2/25/2025,1,24,36
6453,3/15/2026,1,6,21
46537,1/8/2025,1,43,39
14178,5/14/2026,1,13,27
37770,1/1/2025,1,35,57
24744,4/25/2025,1,23,57
10055,1/27/2024,1,10,16
27140,11/17/2025,1,25,45
4564,1/11/2024,1,5,32
18410,12/17/2025,1,17,58
1140,8/25/2023,1,2,8
49094,1/10/2026,1,45,35
51216,11/3/2025,1,47,29
46046,9/5/2023,1,43,20
24999,1/5/2026,1,23,74
16463,8/18/2023,1,16,17
27954,2/9/2025,1,26,43
43874,9/23/2023,1,41,11
44267,10/20/2024,1,41,21
46375,7/30/2024,1,43,25
19920,2/6/2024,1,19,81
17473,5/24/2026,1,16,23
2163,6/13/2026,1,2,16
8680,4/21/2026,1,8,14
48719,12/31/2024,1,45,34
21233,9/11/2024,1,20,43
21623,10/6/2025,1,20,79
13186,8/26/2023,1,13,27
22613,6/23/2025,1,21,35
29293,10/11/2025,1,27,24
46768,8/27/2025,1,43,20
43780,6/20/2026,1,40,60
34715,8/19/2025,1,32,43
3930,4/16/2025,1,4,31
31773,7/29/2023,1,30,54
18569,5/25/2026,1,17,41
41440,1/21/2026,1,38,30
7362,9/10/2025,1,7,14
21859,5/30/2026,1,20,92
28787,5/23/2024,1,27,49
43109,8/18/2024,1,40,33
26183,4/4/2026,1,24,44
27017,7/17/2025,1,25,31
40478,6/3/2026,1,37,40
18683,9/17/2023,1,18,53
21365,1/21/2025,1,20,138
6892,5/28/2024,1,7,30
42442,10/20/2025,1,39,26
23521,12/18/2024,1,22,59
15369,8/19/2023,1,15,18
4477,10/16/2023,1,5,23
33366,12/8/2024,1,31,53
48320,11/28/2023,1,45,18
5146,8/15/2025,1,5,33
6986,8/30/2024,1,7,15
16889,10/17/2024,1,16,21
8949,1/16/2024,1,9,27
34583,4/9/2025,1,32,72
15134,12/26/2025,1,14,30
54659,4/10/2026,1,50,55
28776,5/12/2024,1,27,34
14147,4/13/2026,1,13,27
15549,2/15/2024,1,15,27
12823,8/27/2025,1,12,16
52909,6/24/2024,1,49,48
13327,1/14/2024,1,13,24
46727,7/17/2025,1,43,15
30500,1/31/2026,1,28,58
36000,2/25/2026,1,33,113
11044,10/13/2023,1,11,11
38431,10/25/2023,1,36,28
20200,11/12/2024,1,19,54
49710,9/18/2024,1,46,27
11490,1/1/2025,1,11,16
42370,8/9/2025,1,39,21
53042,11/4/2024,1,49,37
48390,2/6/2024,1,45,43
48503,5/29/2024,1,45,39
51128,8/7/2025,1,47,20
17532,7/23/2023,1,17,23
28730,3/27/2024,1,27,54
23534,12/31/2024,1,22,117
24760,5/11/2025,1,23,54
13569,9/12/2024,1,13,24
51918,10/6/2024,1,48,24
43011,5/12/2024,1,40,45
8140,10/28/2024,1,8,27
11914,3/1/2026,1,11,8
11204,3/21/2024,1,11,15
53189,3/31/2025,1,49,33
14553,5/24/2024,1,14,29
38687,7/7/2024,1,36,39
38517,1/19/2024,1,36,52
10854,4/5/2026,1,10,28
22143,3/10/2024,1,21,63
13313,12/31/2023,1,13,29
26487,2/3/2024,1,25,41
50165,12/17/2025,1,46,60
19214,3/1/2025,1,18,63
35632,2/22/2025,1,33,76
23900,1/1/2026,1,22,45
33697,11/4/2025,1,31,71
53140,2/10/2025,1,49,50
3679,8/8/2024,1,4,5
35714,5/15/2025,1,33,82
11082,11/20/2023,1,11,14
38828,11/25/2024,1,36,35
6802,2/28/2024,1,7,19
37845,3/17/2025,1,35,36
11793,10/31/2025,1,11,9
4363,6/23/2026,1,4,23
14896,5/2/2025,1,14,15
48737,1/18/2025,1,45,34
31273,3/15/2025,1,29,56
29965,8/14/2024,1,28,26
49078,12/25/2025,1,45,24
10266,8/25/2024,1,10,8
42532,1/18/2026,1,39,40
9994,11/27/2023,1,10,18
54688,5/9/2026,1,50,54
17850,6/5/2024,1,17,27
21953,9/2/2023,1,21,31
52564,7/15/2023,1,49,24
10299,9/27/2024,1,10,19
7755,10/9/2023,1,8,13
53646,7/1/2026,1,49,38
14283,8/28/2023,1,14,28
27863,11/10/2024,1,26,45
52844,4/20/2024,1,49,47
38148,1/14/2026,1,35,67
54715,6/5/2026,1,50,60
133,11/21/2023,1,1,13
9561,9/19/2025,1,9,15
52425,2/25/2026,1,48,61
34426,11/3/2024,1,32,93
29787,2/18/2024,1,28,66
47638,1/14/2025,1,44,13
20426,6/26/2025,1,19,66
39420,7/11/2023,1,37,35
54654,4/5/2026,1,50,51
15334,7/15/2023,1,15,24
24849,8/8/2025,1,23,51
19872,12/20/2023,1,19,83
36661,12/18/2024,1,34,24
6969,8/13/2024,1,7,16
21846,5/17/2026,1,20,82
45156,3/28/2024,1,42,40
22578,5/19/2025,1,21,59
27433,9/7/2023,1,26,17
11046,10/15/2023,1,11,6
8277,3/14/2025,1,8,20
46007,7/28/2023,1,43,16
37828,2/28/2025,1,35,17
37901,5/12/2025,1,35,31
43287,2/12/2025,1,40,46
51769,5/10/2024,1,48,35
19208,2/23/2025,1,18,74
41787,1/4/2024,1,39,76
11799,11/6/2025,1,11,17
14531,5/2/2024,1,14,27
9378,3/20/2025,1,9,19
23921,1/22/2026,1,22,83
43205,11/22/2024,1,40,68
50651,4/17/2024,1,47,69
35991,2/16/2026,1,33,78
3067,12/4/2025,1,3,40
4984,3/6/2025,1,5,26
52748,1/15/2024,1,49,67
37019,12/11/2025,1,34,42
41287,8/21/2025,1,38,25
46051,9/10/2023,1,43,22
49497,2/18/2024,1,46,27
48628,10/1/2024,1,45,24
7922,3/24/2024,1,8,11
48920,7/20/2025,1,45,24
36691,1/17/2025,1,34,39
41602,7/2/2026,1,38,19
36392,3/24/2024,1,34,109
42411,9/19/2025,1,39,27
25751,1/27/2025,1,24,57
23472,10/30/2024,1,22,48
31171,12/3/2024,1,29,59
11873,1/19/2026,1,11,15
44532,7/12/2025,1,41,19
30176,3/13/2025,1,28,53
11577,3/29/2025,1,11,16
7946,4/17/2024,1,8,13
37658,9/11/2024,1,35,33
7749,10/3/2023,1,8,14
30396,10/19/2025,1,28,49
23323,6/3/2024,1,22,86
20801,7/6/2026,1,19,52
4495,11/3/2023,1,5,23
22279,7/24/2024,1,21,46
30984,5/30/2024,1,29,55
4362,6/22/2026,1,4,20
53454,12/21/2025,1,49,57
52734,1/1/2024,1,49,63
42530,1/16/2026,1,39,51
47654,1/30/2025,1,44,29
7602,5/8/2026,1,7,14
41,8/21/2023,1,1,16
32087,6/7/2024,1,30,78
50265,3/27/2026,1,46,52
2047,2/17/2026,1,2,25
37887,4/28/2025,1,35,36
12242,1/24/2024,1,12,33
17431,4/12/2026,1,16,29
42002,8/6/2024,1,39,19
28968,11/20/2024,1,27,66
34033,10/7/2023,1,32,83
11638,5/29/2025,1,11,16
12889,11/1/2025,1,12,29
24239,12/7/2023,1,23,73
53542,3/19/2026,1,49,35
22920,4/26/2026,1,21,66
47270,1/12/2024,1,44,37
37864,4/5/2025,1,35,35
28355,3/17/2026,1,26,44
35023,6/23/2026,1,32,50
9368,3/10/2025,1,9,11
45261,7/11/2024,1,42,25
12460,8/29/2024,1,12,8
30786,11/14/2023,1,29,40
1829,7/14/2025,1,2,20
16113,9/1/2025,1,15,20
10984,8/14/2023,1,11,9
28634,12/22/2023,1,27,63
30507,2/7/2026,1,28,53
6474,4/5/2026,1,6,23
16558,11/21/2023,1,16,25
33255,8/19/2024,1,31,52
31847,10/11/2023,1,30,60
24209,11/7/2023,1,23,70
37552,5/28/2024,1,35,37
2569,7/24/2024,1,3,13
37068,1/29/2026,1,34,34
48349,12/27/2023,1,45,45
13416,4/12/2024,1,13,19
25246,9/10/2023,1,24,60
2709,12/11/2024,1,3,31
4824,9/27/2024,1,5,22
54306,4/22/2025,1,50,39
4365,6/25/2026,1,4,17
51549,10/3/2023,1,48,25
53136,2/6/2025,1,49,46
53873,2/14/2024,1,50,42
26907,3/29/2025,1,25,44
33619,8/18/2025,1,31,41
12133,10/7/2023,1,12,10
32639,12/11/2025,1,30,82
3047,11/14/2025,1,3,46
10645,9/8/2025,1,10,15
22023,11/11/2023,1,21,41
46003,7/24/2023,1,43,19
23324,6/4/2024,1,22,94
2971,8/30/2025,1,3,36
39208,12/10/2025,1,36,43
41096,2/11/2025,1,38,43
971,3/8/2026,1,1,25
44275,10/28/2024,1,41,39
37851,3/23/2025,1,35,46
48079,3/31/2026,1,44,36
5092,6/22/2025,1,5,23
29597,8/12/2023,1,28,26
39236,1/7/2026,1,36,39
31426,8/15/2025,1,29,34
9768,4/14/2026,1,9,12
3960,5/16/2025,1,4,17
51933,10/21/2024,1,48,43
35021,6/21/2026,1,32,81
40119,6/9/2025,1,37,63
34546,3/3/2025,1,32,88
48656,10/29/2024,1,45,32
12424,7/24/2024,1,12,21
11389,9/22/2024,1,11,7
25122,5/8/2026,1,23,69
51630,12/23/2023,1,48,52
16286,2/21/2026,1,15,48
31982,2/23/2024,1,30,85
28705,3/2/2024,1,27,34
28747,4/13/2024,1,27,36
12673,3/30/2025,1,12,23
26192,4/13/2026,1,24,45
15662,6/7/2024,1,15,27
47183,10/17/2023,1,44,22
31200,1/1/2025,1,29,84
12345,5/6/2024,1,12,12
22460,1/21/2025,1,21,87
50726,7/1/2024,1,47,58
50049,8/23/2025,1,46,36
20244,12/26/2024,1,19,77
30535,3/7/2026,1,28,60
41906,5/2/2024,1,39,45
30679,7/30/2023,1,29,24
41653,8/23/2023,1,39,36
46524,12/26/2024,1,43,26
31074,8/28/2024,1,29,54
25714,12/21/2024,1,24,40
51292,1/18/2026,1,47,30
18931,5/22/2024,1,18,38
39884,10/17/2024,1,37,67
53289,7/9/2025,1,49,20
50749,7/24/2024,1,47,44
43395,5/31/2025,1,40,40
5458,6/23/2026,1,5,18
7149,2/9/2025,1,7,43
46702,6/22/2025,1,43,25
50635,4/1/2024,1,47,82
29963,8/12/2024,1,28,33
10991,8/21/2023,1,11,10
52867,5/13/2024,1,49,38
52008,1/4/2025,1,48,39
25108,4/24/2026,1,23,86
31600,2/5/2026,1,29,95
19887,1/4/2024,1,19,76
28419,5/20/2026,1,26,55
39462,8/22/2023,1,37,35
20789,6/24/2026,1,19,65
44695,12/22/2025,1,41,24
25150,6/5/2026,1,23,77
7088,12/10/2024,1,7,21
25891,6/16/2025,1,24,47
923,1/19/2026,1,1,22
32239,11/6/2024,1,30,73
11008,9/7/2023,1,11,11
46814,10/12/2025,1,43,33
47805,6/30/2025,1,44,19
36363,2/24/2024,1,34,107
52891,6/6/2024,1,49,38
44113,5/19/2024,1,41,26
19716,7/17/2023,1,19,41
7553,3/20/2026,1,7,16
53518,2/23/2026,1,49,49
46405,8/29/2024,1,43,18
19898,1/15/2024,1,19,53
8502,10/25/2025,1,8,12
15181,2/11/2026,1,14,22
5939,10/17/2024,1,6,19
47448,7/8/2024,1,44,23
6869,5/5/2024,1,7,25
47031,5/17/2026,1,43,34
6955,7/30/2024,1,7,22
42091,11/3/2024,1,39,32
9580,10/8/2025,1,9,10
36287,12/10/2023,1,34,106
45333,9/21/2024,1,42,30
30131,1/27/2025,1,28,69
10334,11/1/2024,1,10,20
27580,2/1/2024,1,26,42
6175,6/10/2025,1,6,28
27195,1/11/2026,1,25,64
30855,1/22/2024,1,29,46
41080,1/26/2025,1,38,59
15238,4/9/2026,1,14,21
42923,2/14/2024,1,40,44
29544,6/19/2026,1,27,22
36583,10/1/2024,1,34,18
19387,8/21/2025,1,18,34
48596,8/30/2024,1,45,18
42498,12/15/2025,1,39,40
38694,7/14/2024,1,36,44
11838,12/15/2025,1,11,14
45346,10/4/2024,1,42,30
11181,2/27/2024,1,11,9
4931,1/12/2025,1,5,41
41472,2/22/2026,1,38,76
5566,10/10/2023,1,6,15
29252,8/31/2025,1,27,26
31383,7/3/2025,1,29,52
1429,6/9/2024,1,2,19
544,1/5/2025,1,1,19
8637,3/9/2026,1,8,17
21992,10/11/2023,1,21,64
19382,8/16/2025,1,18,35
8029,7/9/2024,1,8,21
38417,10/11/2023,1,36,37
29176,6/16/2025,1,27,53
40543,8/8/2023,1,38,15
13923,9/1/2025,1,13,23
8073,8/22/2024,1,8,12
9794,5/10/2026,1,9,8
46600,3/12/2025,1,43,42
26072,12/14/2025,1,24,49
20972,12/25/2023,1,20,111
25628,9/26/2024,1,24,27
22915,4/21/2026,1,21,65
22968,6/13/2026,1,21,54
10532,5/18/2025,1,10,18
41107,2/22/2025,1,38,71
8834,9/23/2023,1,9,20
17613,10/12/2023,1,17,23
52417,2/17/2026,1,48,43
6290,10/3/2025,1,6,20
17826,5/12/2024,1,17,21
38471,12/4/2023,1,36,34
48235,9/4/2023,1,45,10
39631,2/7/2024,1,37,78
12450,8/19/2024,1,12,8
51547,10/1/2023,1,48,21
16657,2/28/2024,1,16,17
14294,9/8/2023,1,14,25
46586,2/26/2025,1,43,42
44555,8/4/2025,1,41,24
6411,2/1/2026,1,6,26
8380,6/25/2025,1,8,13
7106,12/28/2024,1,7,37
13495,6/30/2024,1,13,17
6501,5/2/2026,1,6,22
11139,1/16/2024,1,11,15
50098,10/11/2025,1,46,53
37399,12/27/2023,1,35,37
42448,10/26/2025,1,39,34
21996,10/15/2023,1,21,50
343,6/18/2024,1,1,14
53884,2/25/2024,1,50,56
37659,9/12/2024,1,35,30
35384,6/19/2024,1,33,71
6344,11/26/2025,1,6,33
18490,3/7/2026,1,17,39
5711,3/3/2024,1,6,29
54315,5/1/2025,1,50,53
37999,8/18/2025,1,35,22
33268,9/1/2024,1,31,40
34002,9/6/2023,1,32,55
39750,6/5/2024,1,37,43
2869,5/20/2025,1,3,24
8292,3/29/2025,1,8,20
41946,6/11/2024,1,39,70
49783,11/30/2024,1,46,56
25076,3/23/2026,1,23,67
42680,6/15/2026,1,39,42
41911,5/7/2024,1,39,57
25923,7/18/2025,1,24,28
51222,11/9/2025,1,47,36
34118,12/31/2023,1,32,101
7644,6/19/2026,1,7,13
10408,1/14/2025,1,10,26
44575,8/24/2025,1,41,21
7699,8/14/2023,1,8,13
15099,11/21/2025,1,14,23
14597,7/7/2024,1,14,33
50044,8/18/2025,1,46,23
43531,10/14/2025,1,40,31
38911,2/16/2025,1,36,63
14241,7/17/2023,1,14,22
4538,12/16/2023,1,5,39
42334,7/4/2025,1,39,17
45136,3/8/2024,1,42,33
23146,12/9/2023,1,22,95
36526,8/5/2024,1,34,10
20910,10/24/2023,1,20,100
36614,11/1/2024,1,34,43
31100,9/23/2024,1,29,36
34309,7/9/2024,1,32,44
1517,9/5/2024,1,2,28
5698,2/19/2024,1,6,24
38160,1/26/2026,1,35,35
34833,12/15/2025,1,32,39
10607,8/1/2025,1,10,10
21918,7/29/2023,1,21,38
10616,8/10/2025,1,10,10
9997,11/30/2023,1,10,13
29426,2/21/2026,1,27,40
54460,9/23/2025,1,50,32
20706,4/2/2026,1,19,82
2796,3/8/2025,1,3,28
49567,4/28/2024,1,46,30
14360,11/13/2023,1,14,47
19569,2/19/2026,1,18,53
51217,11/4/2025,1,47,31
36231,10/15/2023,1,34,84
46281,4/27/2024,1,43,27
13145,7/16/2023,1,13,14
28766,5/2/2024,1,27,54
21747,2/7/2026,1,20,118
20982,1/4/2024,1,20,93
958,2/23/2026,1,1,14
29584,7/30/2023,1,28,27
11141,1/18/2024,1,11,19
42119,12/1/2024,1,39,29
17889,7/14/2024,1,17,21
24035,5/16/2026,1,22,49
39685,4/1/2024,1,37,43
43483,8/27/2025,1,40,22
46505,12/7/2024,1,43,35
5610,11/23/2023,1,6,17
38685,7/5/2024,1,36,38
15995,5/6/2025,1,15,25
44837,5/13/2026,1,41,29
329,6/4/2024,1,1,25
18671,9/5/2023,1,18,48
23112,11/5/2023,1,22,87
34351,8/20/2024,1,32,28
44592,9/10/2025,1,41,25
17673,12/11/2023,1,17,31
26771,11/13/2024,1,25,47
11760,9/28/2025,1,11,12
19609,3/31/2026,1,18,62
43190,11/7/2024,1,40,33
51947,11/4/2024,1,48,32
44365,1/26/2025,1,41,40
1437,6/17/2024,1,2,15
6014,12/31/2024,1,6,33
38001,8/20/2025,1,35,33
20863,9/7/2023,1,20,44
32387,4/3/2025,1,30,72
33206,7/1/2024,1,31,42
26695,8/29/2024,1,25,42
18132,3/14/2025,1,17,39
3325,8/20/2023,1,4,24
7382,9/30/2025,1,7,15
9493,7/13/2025,1,9,13
20459,7/29/2025,1,19,39
11175,2/21/2024,1,11,12
47960,12/2/2025,1,44,27
4989,3/11/2025,1,5,36
41049,12/26/2024,1,38,37
48915,7/15/2025,1,45,20
53291,7/11/2025,1,49,25
40008,2/18/2025,1,37,75
44119,5/25/2024,1,41,23
53763,10/27/2023,1,50,46
44752,2/17/2026,1,41,38
45968,6/18/2026,1,42,20
42952,3/14/2024,1,40,49
13889,7/29/2025,1,13,17
49867,2/22/2025,1,46,75
24017,4/28/2026,1,22,39
35722,5/23/2025,1,33,47
41392,12/4/2025,1,38,46
5870,8/9/2024,1,6,15
29778,2/9/2024,1,28,53
29396,1/22/2026,1,27,41
17054,3/31/2025,1,16,21
54373,6/28/2025,1,50,59
51218,11/5/2025,1,47,19
7430,11/17/2025,1,7,14
